Subscription_ID__c,Assessed_Machines__c,Asset__c,CreatedById,Current_Licence__c,Customer_Name__c,Deployment_Date__c,Name,Deployment_Status__c,Deployment_Type__c,Discovered_Machines__c,Install_Date__c,LastModifiedById,Last_Updated__c,Licence_GUID__c,Managed_App_Location__c,OwnerId,Provisioning_Status__c,Renewal_Date__c,Renewal_Licence__c
f0e1607b-4658-4abf-b6a8-5df6a5447929,42,,0055g00000GCXjLAAX,Microsoft Funded,EDMIPtyLtd,2024-02-21T16:37:56.000+0000,28d343c1-d3c9-4263-bfb4-94a70806d5d7,Removed,SaaS,42,2024-02-21T16:37:57.000+0000,0055g00000GCXjLAAX,2024-07-08T20:00:27.000+0000,,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2024-05-21T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,710,02i5g000000wvTkAAI,0055g00000GCXjLAAX,Standard Monthly,SUPERMERCADOSINTERNACIONALESHEBSAdeCV,2023-12-03T15:09:30.000+0000,739d2658-4170-423d-bd37-95441ce7caa5,Removed,SaaS,711,2023-12-03T15:09:31.000+0000,0055g00000GCXjLAAX,2024-07-04T18:00:19.000+0000,FB65E35F-C045-F2C2-0662-FEF2BB9F15B5,eastus,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,8,02iJ1000000HTncIAG,0055g00000GCXjLAAX,Microsoft Funded,HAYELSAEEDANAMGROUP,2024-08-12T16:20:37.000+0000,1c743a54-8b70-46d7-b39d-ff69fcc8dff9,Active,SaaS,8,2024-08-12T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,B384EF97-EDA5-9AEB-5692-96C84FDFB037,westeurope,0055g00000GCXjLAAX,Succeeded,2024-12-17T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,1806,02iJ1000000HQi7IAG,0055g00000GCXjLAAX,Microsoft Funded,TASMANIADEPARTMENTOFHEALTH&HUMANSERVICES,2024-05-28T14:18:17.000+0000,73170ab2-3d6f-489b-8f6d-22a983c47171,Active,SaaS,1902,2024-05-28T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:15.000+0000,D5AB4C87-6524-3E8A-C3EE-80806E8898B8,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2024-09-25T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Validating,MottMacDonald,2024-06-25T15:20:12.000+0000,2d637702-cf86-40ca-9dca-252da33aa588,Removed,SaaS,0,2024-06-25T15:20:13.000+0000,0055g00000GCXjLAAX,2024-07-04T22:00:24.000+0000,,uksouth,0055g00000GCXjLAAX,Succeeded,2023-07-22T03:37:00.000+0000,Validating
f0e1607b-4658-4abf-b6a8-5df6a5447929,1892,02iJ1000000HVOeIAO,0055g00000GCXjLAAX,Microsoft Funded,ALIGNTECH,2024-09-18T16:59:14.000+0000,18ae9b28-016f-49d8-87b5-25ff36cda733,Active,SaaS,1892,2024-09-18T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:10.000+0000,04354464-AAFF-979E-5691-374F5850C8D2,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-23T13:00:00.000+0000,Not Applicable
45f7f8ef-26ec-4aa3-ba12-8e1658d83095,2117,,0055g00000GCXjLAAX,Hibernate Monthly,YorkshireWater,2023-06-29T03:01:18.000+0000,8e4fcd97-51e3-4d56-82d7-265cb5101e7a,Active,MarketPlace,2176,2023-06-28T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,B6BDA839-333F-5C61-FBE7-6D9020FDC1B2,northeurope,0055g00000GCXjLAAX,Succeeded,2024-10-20T13:00:00.000+0000,Hibernate Monthly
3aa3207f-7171-4fde-8dce-f045abc339a6,103,,0055g00000GCXjLAAX,Hibernate Monthly,DPCMinServices,2023-06-28T19:13:54.000+0000,f2cab7b0-055c-4921-9482-26e644651143,Active,MarketPlace,102,2023-06-28T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:06.000+0000,DF3A54F6-C262-6F1F-675F-0E903B9711DA,australiaeast,0055g00000GCXjLAAX,Succeeded,2024-10-20T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,787,,0055g00000GCXjLAAX,Microsoft Funded Extension,CUSM,2024-04-29T16:19:15.000+0000,be38e822-e8cf-4864-9ac6-2a9d8fadffd5,Active,SaaS,787,2024-04-29T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:11.000+0000,F91F0077-5A3E-D5D1-43A2-648E36325D77,canadacentral,0055g00000GCXjLAAX,Succeeded,2025-02-23T13:00:00.000+0000,Not Applicable
55ffdcea-ccb4-49b1-9ebf-4ccf5bd70d75,1011,,0055g00000GCXjLAAX,Standard Monthly,Powerlink,2023-02-23T13:51:25.000+0000,6bb4bd79-c2d8-43e4-ab2b-406ef0fdbfb5,Active,MarketPlace,1033,2023-02-23T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,6BC2960F-A28C-A764-61CA-3BEFC1CBE879,australiaeast,0055g00000GCXjLAAX,Succeeded,2024-11-14T13:00:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,70,02i5g00000CFLRlAAP,0055g00000GCXjLAAX,Microsoft Funded,RENOTEC,2024-01-22T14:22:10.000+0000,04f9641c-084e-4d52-82f7-40de938467cf,Removed,SaaS,70,2024-01-22T14:22:12.000+0000,0055g00000GCXjLAAX,2024-07-08T16:00:10.000+0000,AD0B53ED-D676-9B38-8A51-BC15D0ABBDCB,westeurope,0055g00000GCXjLAAX,Succeeded,2024-04-21T14:00:00.000+0000,Not Applicable
e0a0c5ef-25d0-444a-9fbd-3d67e9f7dad5,270,02iJ1000000HT4cIAG,0055g00000GCXjLAAX,Monthly PAYG (Direct),StJamesHospital,2024-08-20T23:57:56.000+0000,72cd97e6-74a4-4c5e-84d8-4158e9cca558,Active,MarketPlace,270,2024-04-22T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:08.000+0000,C7743508-44B8-802D-3AB6-90B8A5F645E5,westeurope,0055g00000GCXjLAAX,Succeeded,2024-09-19T14:00:00.000+0000,Monthly PAYG (Direct)
f0e1607b-4658-4abf-b6a8-5df6a5447929,122,02i5g00000CFLOIAA5,0055g00000GCXjLAAX,Microsoft Funded,VITROCORPORATIVOSAdeCV,2024-01-31T18:55:29.000+0000,03c9f8b3-060d-406d-b851-4168f5c75f56,Removed,SaaS,122,2024-01-31T18:55:30.000+0000,0055g00000GCXjLAAX,2024-07-07T10:00:37.000+0000,6DB96A91-2A84-64C3-0C00-A9BE360017CD,eastus,0055g00000GCXjLAAX,Succeeded,2024-04-30T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,63,,0055g00000GCXjLAAX,Microsoft Funded,AmericanRenalAssociates,2024-05-07T18:16:32.000+0000,e05639bf-c6d0-4b04-aeac-42cdb86cd768,Removed,SaaS,63,2024-05-07T14:00:00.000+0000,0055g00000GCXjLAAX,2024-09-23T20:00:08.000+0000,,eastus,0055g00000GCXjLAAX,Succeeded,2024-08-05T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,252,02iJ1000000HTbYIAW,0055g00000GCXjLAAX,Microsoft Funded,TeekayShipping,2024-08-05T13:05:07.000+0000,777c47f4-c8ae-47ca-837f-43a1bf67f1be,Active,SaaS,252,2024-08-04T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:15.000+0000,B47B7675-EECC-EC79-F0DF-36A54CFF1251,canadacentral,0055g00000GCXjLAAX,Succeeded,2025-01-08T13:00:00.000+0000,Not Applicable
1d56211e-2efe-461a-b2e7-01bdb8080dcb,397,02i5g000000wlvwAAA,0055g00000GCXjLAAX,Fixed Annual (Direct),CSEnergy,2023-10-26T12:59:07.000+0000,7e1aeb13-f2d2-4f70-aaa3-43b63fcf53ed,Active,MarketPlace,401,2023-10-25T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:06.000+0000,59D47F94-C9EA-613F-2A13-A66CA2E4FA4D,australiaeast,0055g00000GCXjLAAX,Succeeded,2025-01-23T13:00:00.000+0000,Monthly PAYG (Direct)
352849df-2a2f-4f95-8431-9f8c0b56ab95,7096,02i5g000000vj4wAAA,0055g00000GCXjLAAX,Multi Year,HeidelbergMaterials,2023-02-01T00:33:17.000+0000,f196e085-eff4-4b45-b479-448471f96e69,Removed,MarketPlace,9123,2023-02-01T00:33:18.000+0000,0055g00000GCXjLAAX,2024-06-27T20:00:17.000+0000,22911C5B-6B0E-291D-C1DF-586F83180415,westeurope,0055g00000GCXjLAAX,Succeeded,2026-06-30T03:56:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,288,02iJ1000000HRBtIAO,0055g00000GCXjLAAX,Microsoft Funded,MASTRONARDIPRODUCE,2024-06-16T14:29:17.000+0000,4369eb1a-c4ed-4b03-95df-458e43f66b3d,Active,SaaS,288,2024-06-16T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,C3F4F07C-5324-C0E6-C0FD-4C12097EA9FB,eastus,0055g00000GCXjLAAX,Succeeded,2024-10-21T13:00:00.000+0000,Not Appliable
f0e1607b-4658-4abf-b6a8-5df6a5447929,2497,02i5g00000CCBtaAAH,0055g00000GCXjLAAX,Standard Monthly,DTZWORLDWIDE,2023-12-14T14:26:15.000+0000,4b27a937-3613-4abc-9f2e-45a0e2d49c6d,Removed,SaaS,2523,2023-12-14T14:26:18.000+0000,0055g00000GCXjLAAX,2024-07-05T14:00:13.000+0000,12FBA6D6-9AFC-9BDB-4957-670356EE45CC,eastus,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
c3dbd07d-434c-4952-a3f7-19e1e3e4410f,1237,02i5g00000CFRflAAH,0055g00000GCXjLAAX,Hibernate Monthly,StraussGroup,2024-04-15T02:16:53.000+0000,b2ea7c83-42e2-4cd7-ba44-4d85e4458c23,Active,MarketPlace,1246,2024-04-14T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:08.000+0000,4CC7AED1-9F1B-B4E6-D310-B20128E46762,westeurope,0055g00000GCXjLAAX,Succeeded,2024-11-10T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,59,02iJ1000000HVSDIA4,0055g00000GCXjLAAX,Microsoft Funded,"CESCON,BARRIEU,FLESCH&BARRETOSOCIEDADEDEADVOGADOS",2024-09-18T14:19:31.000+0000,c1a4fa34-ef08-4408-89f8-6233122a7462,Active,SaaS,59,2024-09-18T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,EC46F64D-0E2D-855E-47C5-0AE8333A38C9,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-23T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,118,,0055g00000GCXjLAAX,Standard Monthly,ELECTROOPTICSYSTEMSPTYLIMITED,2023-11-27T16:07:57.000+0000,7cae4651-cf63-43fc-b492-652b3220ce8a,Removed,SaaS,118,2023-11-27T16:07:58.000+0000,0055g00000GCXjLAAX,2024-06-05T20:00:10.000+0000,85845F91-B3D6-EE54-C04D-4AB0C8D66659,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Not Applicable,MSCORP001,2023-04-17T10:19:47.000+0000,cdeee40d-add7-47d6-9735-8d65c4ee1985,Removed,SaaS,0,2023-04-16T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-01T14:00:12.000+0000,24B04D33-C9E7-9204-E764-3975ED317690,eastus,0055g00000GCXjLAAX,Succeeded,2023-07-15T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,1993,02iJ1000000HToBIAW,0055g00000GCXjLAAX,Microsoft Funded,CerenceOperatingCompany,2024-08-13T14:08:07.000+0000,c8176bbb-d47c-41aa-bf46-99fa19fa3cbe,Active,SaaS,1996,2024-08-13T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,0B354BB5-F465-D45B-10FC-D41CDCE5B55D,eastus,0055g00000GCXjLAAX,Succeeded,2024-12-18T13:00:00.000+0000,Not Applicable
85104770-153f-442f-98f0-ae5d553a67df,0,,0055g00000GCXjLAAX,,,2024-08-21T23:30:19.000+0000,d214d366-2aad-445d-96d3-9a4f0b9d0a4f,Removed,MarketPlace,0,,0055g00000GCXjLAAX,2024-08-22T00:00:17.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,,
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,02i5g00000CFKrJAAX,0055g00000GCXjLAAX,Microsoft Funded,Metsähallitus,2024-01-29T23:37:57.000+0000,0b9ff854-6975-4382-9975-a8676d9fa113,Removed,SaaS,161,2024-01-29T23:37:58.000+0000,0055g00000GCXjLAAX,2024-07-08T18:00:10.000+0000,350AEB69-E75F-E221-FA96-68084F534BF8,westeurope,0055g00000GCXjLAAX,Succeeded,2024-04-28T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,677,02iJ1000000HSzUIAW,0055g00000GCXjLAAX,Microsoft Funded,thyssenkruppAG,2024-07-23T17:01:47.000+0000,5ee1315f-9de7-432c-9488-a879028dd72d,Active,SaaS,688,2024-07-23T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:15.000+0000,AA7F7D62-E523-391E-2B9E-AFCED384A625,westeurope,0055g00000GCXjLAAX,Succeeded,2024-11-27T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,707,02iJ1000000HTfyIAG,0055g00000GCXjLAAX,Microsoft Funded,Bio-Techne,2024-08-07T14:29:13.000+0000,a447c74b-be16-49ed-ab05-b6271ceb1087,Active,SaaS,708,2024-08-07T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:11.000+0000,EC6B7421-D224-72D2-87E9-173ECB0DFFFE,eastus,0055g00000GCXjLAAX,Succeeded,2024-12-12T13:00:00.000+0000,Not Applicable
f38a7fba-74b9-495f-b6b2-a1442231e295,3573,02iJ1000000HR4nIAG,0055g00000GCXjLAAX,Hibernate Monthly,CivicaHosting,2024-06-11T04:15:38.000+0000,6fd214cd-0927-4b30-9d58-b9361b0930d3,Removed,MarketPlace,3686,2024-06-11T04:15:41.000+0000,0055g00000GCXjLAAX,2024-09-09T02:00:10.000+0000,E97F6E6B-58F9-0351-E5CE-DC9E91535CC3,uksouth,0055g00000GCXjLAAX,Succeeded,2024-10-08T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,263,02i5g00000CFSvZAAX,0055g00000GCXjLAAX,Microsoft Funded,ODW-ElektrikGmbH,2024-05-06T13:53:50.000+0000,0b9165ee-faab-46cd-8a50-bc01ae8c2076,Removed,SaaS,263,2024-05-05T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-01T14:00:13.000+0000,F792DD18-ECBF-198B-144E-590BCC581AB1,westeurope,0055g00000GCXjLAAX,Succeeded,2024-08-03T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,72,02iJ1000000HT48IAG,0055g00000GCXjLAAX,Microsoft Funded,LOSPORTALESS.A.,2024-07-25T14:28:52.000+0000,f06470e5-315e-4a32-b030-2a8fd38cbf7e,Active,SaaS,72,2024-07-25T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,C23FD269-AF78-A9AF-95FE-1C44C7350A16,eastus,0055g00000GCXjLAAX,Succeeded,2024-11-29T13:00:00.000+0000,Not Applicable
5c0998d9-03b1-4938-997c-3340b14ab1ea,826,02i5g00000CFLcNAAX,0055g00000GCXjLAAX,Hibernate Monthly,Debswana,2023-07-27T22:53:43.000+0000,03cc97fd-dbe6-4330-8202-4e9df038983d,Removed,MarketPlace,855,2023-07-27T22:53:45.000+0000,0055g00000GCXjLAAX,2024-06-03T02:00:20.000+0000,73C88E8D-7483-7AE2-C6BB-2A9F8D21657C,southafricanorth,0055g00000GCXjLAAX,Succeeded,2024-06-21T14:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,32,02iJ1000000HU5CIAW,0055g00000GCXjLAAX,Microsoft Funded,TokmanniOyj,2024-08-21T14:00:36.000+0000,dc641aac-58db-45b3-8599-54fe3aec196d,Active,SaaS,32,2024-08-21T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:15.000+0000,220C5B3B-CC1F-3CE0-A4A0-6AC93899C0EC,westeurope,0055g00000GCXjLAAX,Succeeded,2024-12-26T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,ELBITSYSTEMSLTD,2024-05-12T14:57:55.000+0000,50cf2ac2-0505-43a4-b2f3-550bed64fc92,Removed,SaaS,0,2024-05-12T14:57:57.000+0000,0055g00000GCXjLAAX,2024-06-30T14:00:10.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,2024-08-10T14:00:00.000+0000,Not Applicable
3fc14326-6dff-4b94-bbc2-e8db118092a7,0,,0055g00000GCXjLAAX,,,2024-07-16T21:17:23.000+0000,9f1a5bbb-6672-402d-991e-62965b868459,Removed,MarketPlace,0,,0055g00000GCXjLAAX,2024-07-17T00:00:07.000+0000,,australiaeast,0055g00000GCXjLAAX,Succeeded,,
f0e1607b-4658-4abf-b6a8-5df6a5447929,476,,0055g00000GCXjLAAX,Standard Monthly,BeebeHealthcare(BEEBEMEDICALCENTER),2023-10-31T16:53:41.000+0000,91d67644-db2e-466f-9b3d-63fb7dc621f4,Removed,SaaS,477,2023-10-31T13:00:00.000+0000,0055g00000GCXjLAAX,2024-09-25T18:00:12.000+0000,,eastus,0055g00000GCXjLAAX,Succeeded,2024-10-18T13:00:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,Lab3DemovX,2024-04-29T17:48:40.000+0000,58ec1cca-0fa6-4fdf-8985-8386f68190f7,Removed,SaaS,0,2024-04-29T17:48:41.000+0000,0055g00000GCXjLAAX,2024-08-04T00:00:17.000+0000,,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2024-07-28T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,790,02iJ1000000HUF9IAO,0055g00000GCXjLAAX,Microsoft Funded,CVRCOFFEYVILLERESOURCESLLC,2024-08-25T19:55:36.000+0000,0ce9bf17-752c-4ffe-bc8c-85c0a502011f,Active,SaaS,808,2024-08-25T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,D390C590-33AE-1AEB-4DE9-46FCE7A62343,eastus,0055g00000GCXjLAAX,Succeeded,2024-12-30T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,65,02iJ1000000HVOUIA4,0055g00000GCXjLAAX,Microsoft Funded,Careeria,2024-09-16T17:11:43.000+0000,2795e2de-ec88-4d99-948b-88cee7a1e0de,Active,SaaS,66,2024-09-16T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,4B00CBF5-576E-72AD-F2C6-AE0F689C60D8,westeurope,0055g00000GCXjLAAX,Succeeded,2025-01-21T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,1000,02iJ1000000HTsnIAG,0055g00000GCXjLAAX,Microsoft Funded,MccainFoodsLtd,2024-08-14T15:32:01.000+0000,40f6cd99-d259-4fa1-839d-a98604a3bebc,Active,SaaS,1015,2024-08-14T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,3DB32FB1-864A-5658-BD88-7D6946D901E3,canadacentral,0055g00000GCXjLAAX,Succeeded,2024-12-19T13:00:00.000+0000,Not Applicable
f0e8b852-b7dc-4dc2-a2a8-c379a7ac0e72,272,02i5g000000vj51AAA,0055g00000GCXjLAAX,Microsoft Funded,CivilAviationAuthorityNZ,2023-10-24T13:03:19.000+0000,cf107408-b10b-4b9b-9330-ab05f4f92eb2,Active,MarketPlace,272,2023-10-24T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:09.000+0000,22095D04-E098-94FC-E0FB-9A0F8736EB78,australiaeast,0055g00000GCXjLAAX,Succeeded,2024-10-25T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,02i5g00000CFKrYAAX,0055g00000GCXjLAAX,Microsoft Funded,BancoPopularydeDesarrolloComunal,2024-01-31T01:35:16.000+0000,c97b26a5-d9f1-4721-afb6-ae4ba565693f,Removed,SaaS,0,2024-01-31T01:35:18.000+0000,0055g00000GCXjLAAX,2024-07-08T22:00:23.000+0000,9B0A19D2-6E91-44CA-EF80-2D3E21FFACED,eastus,0055g00000GCXjLAAX,Succeeded,2024-04-29T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,18,02iJ1000000HVSXIA4,0055g00000GCXjLAAX,Microsoft Funded,"PesqueraHayduk,S.A",2024-09-18T15:17:49.000+0000,cb13e1e3-fb88-43ad-b59d-ae73a0a452a6,Active,SaaS,18,2024-09-18T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,5BD09C80-A16B-16DC-9329-F6E46F962C49,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-23T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,796,02i5g00000CFLZoAAP,0055g00000GCXjLAAX,Microsoft Funded,ROADRUNNERFREIGHTSYSTEMSINC,2024-02-06T19:00:33.000+0000,239a825e-04dd-4c25-9f0c-be245aa78fd0,Removed,SaaS,797,2024-02-06T19:00:45.000+0000,0055g00000GCXjLAAX,2024-07-07T00:00:16.000+0000,44CA0D07-458C-B55E-4987-A2B36812C180,eastus,0055g00000GCXjLAAX,Succeeded,2024-05-06T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,46,02iJ1000000HTbTIAW,0055g00000GCXjLAAX,Microsoft Funded,Groz-BeckertKG,2024-08-05T13:53:48.000+0000,d7bf112b-74c2-47ae-9aa7-c2577c5b9668,Active,SaaS,46,2024-08-04T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,081CF643-7200-11A1-9D11-6C446A63A377,westeurope,0055g00000GCXjLAAX,Succeeded,2024-12-09T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,378,02iJ1000000HSJhIAO,0055g00000GCXjLAAX,Microsoft Funded,GrupoMutualAlajuelaLaVivienda,2024-07-11T19:21:02.000+0000,7edd0ef6-5cc6-42a1-a616-c37b0b747e41,Active,SaaS,384,2024-07-11T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,D19E4ED1-FA47-A326-EFDC-6F8AF6C85DCD,eastus,0055g00000GCXjLAAX,Succeeded,2024-11-15T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,MJHudson,2024-09-23T16:32:16.000+0000,cc6407da-1c00-4c9b-93bb-c454cc654072,Active,SaaS,0,2024-09-23T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,,uksouth,0055g00000GCXjLAAX,Succeeded,2025-01-28T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,429,02i5g000000wmsEAAQ,0055g00000GCXjLAAX,Standard Monthly,UNITEDFEDERALCREDITUNION,2023-12-03T12:12:19.000+0000,dfe799bb-6eee-4340-afa4-d6b303fd470c,Removed,SaaS,430,2023-12-03T12:12:21.000+0000,0055g00000GCXjLAAX,2024-06-04T20:00:11.000+0000,624F1B9A-6345-9F08-60A3-130DDFE333C2,eastus,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,42,02iJ1000000HSMwIAO,0055g00000GCXjLAAX,Microsoft Funded,AL-ZAYANIINVESTMENTS,2024-07-17T14:55:46.000+0000,0443d508-0537-4fd1-8145-d6df98df5786,Active,SaaS,42,2024-07-17T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:10.000+0000,6CA0B636-63E0-DF92-BDD1-5EE686B33BE3,westeurope,0055g00000GCXjLAAX,Succeeded,2024-11-21T13:00:00.000+0000,Not Appliable
f0e1607b-4658-4abf-b6a8-5df6a5447929,172,02iJ1000000HR3LIAW,0055g00000GCXjLAAX,Microsoft Funded,ROTOFRANKAG,2024-06-10T20:21:05.000+0000,b9eb6546-fb29-4437-a62b-d8a5ffc35182,Active,SaaS,176,2024-06-10T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,7522CB88-6148-1B22-DD65-373F4371BA54,westeurope,0055g00000GCXjLAAX,Succeeded,2024-10-15T13:00:00.000+0000,Not Appliable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,RV-GCR-001,2024-06-26T12:15:50.000+0000,934aac2e-b349-4666-bf46-d8a6f1b01478,Active,SaaS,0,2024-06-25T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,,southeastasia,0055g00000GCXjLAAX,Succeeded,2025-06-30T14:00:00.000+0000,Microsoft Funded
f0e1607b-4658-4abf-b6a8-5df6a5447929,1067,02i5g00000CFSHpAAP,0055g00000GCXjLAAX,Microsoft Funded,URBANSCIENCE,2024-04-22T13:07:18.000+0000,a16308f9-3b08-4803-a314-d93d42bbb4ec,Removed,SaaS,1076,2024-04-21T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-03T16:00:14.000+0000,D8192456-9E03-840B-DF44-B9D7DE95D1D8,eastus,0055g00000GCXjLAAX,Succeeded,2024-07-20T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,02i5g00000CCBtZAAX,0055g00000GCXjLAAX,Standard Monthly,FadaatMedia,2023-12-18T11:25:35.000+0000,09768446-17f6-4fb6-8a25-ec0b20a74424,Removed,SaaS,0,2023-12-18T11:25:52.000+0000,0055g00000GCXjLAAX,2024-07-05T18:00:42.000+0000,9E683761-C888-77A4-193F-F5942A687A15,westeurope,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,134,02iJ1000000HRDLIA4,0055g00000GCXjLAAX,Microsoft Funded,CHURCHANDDWIGHTCO,2024-06-18T20:40:58.000+0000,7f9d9515-a6c6-4fcf-842d-f9d425447aeb,Active,SaaS,134,2024-06-18T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:11.000+0000,22A3F9DE-BF6D-092E-360C-D9D3F0FBC1A5,eastus,0055g00000GCXjLAAX,Succeeded,2024-10-22T13:00:00.000+0000,Not Appliable
